f0_mean,f0_std_deviation,hnr,jitter_relative,jitter_absolute,jitter_rap,jitter_ppq5,shimmer_relative,shimmer_localDb,shimmer_apq3,shimmer_apq5,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,label
204.27771507188186,52.510545386031055,12.364232906316905,0.027046576323755307,0.0001325649106676313,0.012576262429815325,0.013075278006051802,0.10299595187591921,0.9967624579995884,0.04011870511630735,0.05391476278006646,593.2468471842203,170.52589261468168,87.62826845585793,33.95307687582527,25.137817940076474,13.757741730633603,-16.026761190052973,9.736405467724484,-16.776903714249475,5.188163020880742,0.5054044005903633,-15.087089940573286,-11.742227635720743,0.0
198.4769000795264,42.02223106104812,15.619031061125341,0.017624874905066146,8.896953593883481e-05,0.007199772344354175,0.007631650451096654,0.07901713603986499,0.7644328474498172,0.030476771865235452,0.03951875421101141,341.0806305645153,141.591804016052,114.73795779064265,46.09649100711919,23.799567121270194,20.987673118102744,-10.946062922244723,5.4763004454541315,-4.05752747911557,-16.01678916154906,-4.784741118498857,-8.588193909317553,-2.095086807324624,0.0
201.49945900304414,50.247391969251765,11.644204531081826,0.024826556456017466,0.00012498110215613563,0.011412110912026872,0.01197443580883973,0.09754822714395221,0.9727334566489865,0.034409389522240166,0.04933963621399698,520.8758373110371,163.0661712454574,76.73414117520234,35.9755294325995,25.900688638012973,12.465325826168959,-22.067320020968587,9.601399963136899,-17.471027121674283,-14.222804490002648,7.800838414498946,-6.765282555811486,-6.086946681574396,0.0
189.38258155158996,47.09460077439661,11.30959251433676,0.03352357953229581,0.00018128681808609823,0.01669171022362293,0.016287838396751894,0.09641996444025212,0.9424932634958997,0.036718602277242114,0.05157831662879812,400.62547655638446,154.35247029860645,140.52651117563565,84.29568394807607,51.93107586614469,50.60853160681366,-14.658998684764281,34.89446787399946,0.6243572572340396,8.123768619274504,19.2894920268643,12.873846278679435,12.654448677540827,1.0
157.29275488930253,47.13732629516655,13.103551732772262,0.0300734313308277,0.00019826377615839952,0.014966800263267323,0.014718021751470575,0.11915910780724742,1.0882559481307506,0.05317721994644643,0.058720712308205185,412.5698104475269,115.28061195314217,125.35169174755103,70.35188782877093,16.81687755196055,40.306199486787506,-4.944175280433699,-7.996909671898791,1.8800327824493501,-8.93946732972181,2.3377304302826767,0.943550482300563,-3.5566045562341095,0.0
165.44407898977119,59.55030211534226,11.284447086533241,0.01905909728648781,0.00011529447996158615,0.0076046505465447445,0.009229139400536197,0.10669022876481389,0.9987767530767601,0.03909071176913871,0.06106897136955155,868.0978428746118,150.96900044048576,98.86077295001446,16.364522144617965,6.229216269561527,2.8538621719728186,2.6523798298176593,-11.118310719461629,-22.448827444106158,-16.170524091049156,3.9296701310427076,-2.464056173242609,4.056529679777015,0.0
210.23430204918785,39.25440590361294,16.155949957289685,0.017864652763887386,8.522146863730721e-05,0.007188355947032209,0.008711990117787057,0.08239613057897267,0.8483080222458209,0.025749429497941546,0.04127448143970505,560.1230635917191,125.35485130249185,106.33743018337083,59.173872282889626,24.51353426326793,33.59292526280033,-14.132758847990399,-10.010223725430313,-3.9774380356522108,-24.39801892619067,-8.571791284519495,-4.549578917434428,-5.702192232976621,1.0
188.09821029733345,47.80650761663699,13.600805205278911,0.022095314862803188,0.0001177269395340419,0.010211404305888858,0.011854299630913057,0.09563733269730502,1.0325120385752729,0.03756694834010899,0.055058310609466476,441.67990273093494,160.78092298899577,134.5769943614926,65.59243696897956,32.86079664929686,11.29467978306533,-27.021353535751707,-5.0536221354215725,-10.686439778926173,2.1324562831729486,-4.916233386819983,-4.918686668647424,1.6820683381172055,1.0
140.35518547402725,48.97679784048042,15.914919047486547,0.02957381663336478,0.00021312788851298332,0.014354517968154012,0.014734688214858549,0.10848792079858198,1.0740349797600697,0.05128570901218819,0.06402650543159016,245.67538275752221,122.96152304050777,141.3039613069792,76.22836758696376,42.93061909772236,46.241322643600085,2.246838908308885,0.6240321322434311,-0.9043399877583873,5.241076470067528,8.738024823168464,5.423276162400184,1.5549654081321282,1.0
155.5097451620318,48.09080760097216,11.127860378338083,0.027802620656062225,0.00018203953802635879,0.012155000628271169,0.01140205348223198,0.08882245312954694,0.9006467287847527,0.03268782986043306,0.04615215119073703,614.3261671905095,134.48667971311835,94.8159665491429,83.5597781376955,18.43340025196722,12.79793265340817,-19.303111025187235,-17.747290144226522,-3.7225107463442195,1.3883173031224014,-0.8701055733561609,-4.062385109004502,5.521921230062366,0.0
131.26828220813863,25.027481408033587,13.862087734000978,0.024680604794457005,0.00018841048213351675,0.008207084108685583,0.010298660668344579,0.10471348411995535,1.003484170627028,0.03613756628645731,0.055852721544481954,669.321837302738,152.49386888090643,109.43809455290926,30.106408041221233,36.36702277220633,50.162747405141594,-3.1432236602171826,2.8438560514458247,9.975549462333928,1.445927166463003,-6.521557187427656,-5.792333842887762,11.51066712315089,1.0
160.77659857061042,34.03966250206331,12.883830175451982,0.01846713658740617,0.00011497389199586877,0.0075970607467443114,0.00805732346853487,0.08071454052927542,0.7773402896667181,0.029278739639995416,0.04058812591702721,521.6369107942346,119.828845640516,88.65849143065095,76.09141176690865,21.82313814013638,31.70921666073125,-12.045596352084242,-1.9615681294388296,-3.603611109596341,5.575569098601668,-4.847025515042373,-6.113212595102971,10.726458123587397,0.0
175.88720146559112,45.15073866594029,13.861434396752163,0.02286596195027286,0.00013132772458092072,0.010017873595450456,0.010912212532157146,0.09127180222415512,0.8829183915895875,0.03175007129624393,0.046307194159021216,602.3285195729435,131.80962349941424,103.18902770211965,61.96415120632784,19.70760410738484,25.95563871388942,-4.058371482747749,-2.45450892303482,-11.914071278090532,-11.045899772081457,1.9172269138983826,-7.140754282722778,-0.6189468633933037,0.0
180.95586709099535,44.392800472772194,16.240036502900043,0.01397042091979307,7.749479123612276e-05,0.005366691828211919,0.005802880982771798,0.07323959768642013,0.7352514621185096,0.0274275517677483,0.03916831069421885,524.1681393017426,170.14926174960175,79.96484504599107,64.49970063778751,3.2679623328531178,6.959688723729751,-22.11806345665541,-17.566994491137176,-10.931450698481575,7.541269130072986,-5.2148986171478295,-4.233492010698439,17.294757308203298,0.0
199.72633258851272,50.60025197633643,17.58695871611251,0.015534975388083398,7.822222065468113e-05,0.005617237619257734,0.006606090675449883,0.08520386456556585,0.8049380861832329,0.03027609219736042,0.04441996196185281,556.2056763497462,117.61185746712566,92.6948980975789,43.32265284977666,36.836244697687235,26.61993653924457,-19.14867637102485,0.12265451589513217,-12.32709013765457,5.885496316189544,-0.21847952893291786,-6.654626186160804,6.05479463994882,0.0
127.91725988900552,21.700405160012387,14.606787075914122,0.023925779770425752,0.00018722491454437832,0.009890815202818919,0.01043400807129414,0.10021444344743173,0.9767728473917603,0.03785192144790376,0.052980997954498996,571.4087479100278,166.9295254989097,97.91221831549935,73.79137149842165,37.424903695100774,35.42554998194533,9.001705267025738,-15.08293807551994,-17.265903016826133,16.090623120293394,2.2261130177258557,4.2605494869678235,11.605747933642084,1.0
183.51261793155192,46.96335472673131,12.811866299042606,0.023920728386816702,0.0001320215683884059,0.010375238211268407,0.010153150134323505,0.07986186482286535,0.7668729129324202,0.030486411496381635,0.0398225194748329,552.7590661449698,148.26709363843239,88.18003204862255,49.866037681756616,8.715691871949861,39.01951147534141,-10.788694061642504,-13.71906923157165,-2.377329382563713,0.028050126691411097,-1.2970266431829183,6.794456166493604,-6.0237107876099705,0.0
101.4415195185011,42.236438905594675,13.447250900721277,0.028856528598794905,0.00028689179607129336,0.009183352742874719,0.013435345190858764,0.07742936754419211,0.8060585742977945,0.024801355956730553,0.03949992611044394,616.6408306743294,163.5775669037379,134.7272292841213,52.33552823964534,37.732916860109555,35.00871135957098,-16.379613033616216,5.866426066749063,-25.45285214323282,-12.564494360357028,11.312849781393714,-8.053656518232138,3.8949556674001227,1.0
197.82739543440942,62.77076536971543,12.76770639779645,0.022125229883928788,0.00011270302683118664,0.009898604208589904,0.010004324579740657,0.08780331280044804,0.8855243405955151,0.0324673582908255,0.04498292631141192,527.1116521236778,144.70654947824033,115.17405630327009,53.35898722992033,20.60358649553199,38.791827112425764,-11.357267877358519,-11.337476805323154,-32.09153237064788,-19.53515872633497,-7.135852847111037,-1.155245148772491,11.513904554126507,0.0
134.13116570135153,59.88030110713902,14.448211021970268,0.03173149723818857,0.0002440840910104171,0.014334435392574481,0.01567101479614121,0.09592231714926105,0.9718038764743037,0.038129543976596084,0.04864608448265823,408.43894378847784,133.66238244021707,142.27226479315965,58.43691931396719,25.994575886447443,24.59797589249331,-14.874296851192819,24.14580535561878,4.109784489408703,6.017797395595002,-11.629986118837326,5.7553942964823905,13.592766791198148,1.0
214.0701805821064,47.23222007447788,13.979673858052468,0.020193625503228334,9.425150613514579e-05,0.008647387082404433,0.009115119140941737,0.07169794460868145,0.7602783232570552,0.023805536919747242,0.0344146466963442,736.2751632770759,114.36620394880723,116.98259555021355,59.42431043589923,-9.612589343033951,25.46188930627866,-17.820440069038323,-19.583954873532665,-14.021350178663589,-14.216669042435083,-15.000513461825562,1.6902577421775908,11.802130246908742,1.0
167.0067781607417,33.006256841788094,10.920765434266709,0.025452633360152695,0.00015301963280108205,0.013136461703738495,0.012691475069704486,0.11026161587368273,1.0307681347556514,0.05103909867044934,0.06009786336359522,762.0647229526533,186.00696894483863,93.13844826098585,25.828700001796648,46.257927674132134,48.73684512956586,-3.2697465947156776,-7.279329852838008,-12.999098618606638,5.743019868080927,6.912868171451503,4.227914662399165,3.3992610513568584,1.0
214.5061565232043,40.10669176806419,15.221885120430008,0.017161396876154877,7.981527656855249e-05,0.00854552135228343,0.008125290223670473,0.06122584359694581,0.6357664245529882,0.023956474083440524,0.029138089235262694,683.3591874911182,154.40960161013953,73.76838206970521,47.98183543159829,26.294306858647317,26.92470747046931,-30.33879339067377,-15.677024100995084,-13.068323122258333,-1.0182007720840653,-4.714321914499293,-16.2921991018753,-5.5612678895113,0.0
185.0744507977774,36.86965006947473,16.909752126475244,0.021252565550169546,0.0001150305013670287,0.009922319761749105,0.010628162172579295,0.09626218839416865,1.0344481908605552,0.03848604568028719,0.05137011646133698,509.4986124418483,128.7723618933797,157.0563915835025,68.50570542649508,25.684215229016438,-1.2695674512257857,-20.411227864730673,-0.6810428738164791,-24.734853726900567,2.7103480431694815,2.2926404055988234,-9.012824158793167,-14.043576010704484,1.0
184.91894594027627,54.561749929406396,15.02177687475722,0.020596487794262094,0.00011231526698968119,0.00966781303809126,0.0098430486813858,0.0938218088305669,0.8832301304234935,0.0408094297623388,0.05192345400296895,450.73823709751764,150.59556585382197,144.07303933869943,74.88836317122919,34.47730586351726,9.654799656337062,-32.529273588419464,13.216697418728073,-17.25057544324791,-12.00936810141075,0.38119696948770676,9.680829016589659,-1.8072480181461987,0.0
186.91325097487285,57.78616896141814,13.742014907358442,0.02155787581752251,0.00011484562662867686,0.010627174271751649,0.010050613575220482,0.08912000103065375,0.8811672927705432,0.033249911856813856,0.04204781617812574,603.3363783918817,174.60509165670626,102.41678076698872,29.724722012396146,14.64953516060388,35.37163591847477,-13.317941926135362,-24.561546375811083,-35.68001129160891,6.790475176930169,16.04430742724843,-0.8382269396723916,-14.727289821518852,1.0
139.15534370448276,34.546577908264666,11.037454189106413,0.027872225470472127,0.00020140293324570524,0.010892243474887764,0.013413076741365227,0.11968317652724704,1.1232913825346842,0.04555306528643007,0.06542891147017905,508.90878375619997,134.86428988923674,129.62582073841358,57.154930601963166,31.227827928195317,17.02846333361329,-20.87705164799904,7.137084648144274,-22.158773759755032,-3.38934890814192,4.421725799609362,1.0292067576159796,5.820614552019274,0.0
